Wing name,Genotype,Coeff1,Coeff2,Coeff3,Coeff4,Coeff5,Coeff6,Coeff7,Coeff8,Coeff9,Coeff10,Coeff11,Coeff12,Coeff13,Coeff14,Coeff15,Coeff16,Coeff17,Coeff18,Coeff19,Coeff20,Coeff21,Coeff22,Coeff23,Coeff24,Coeff25,Coeff26,Coeff27,Coeff28,Coeff29,Coeff30,Coeff31,Coeff32,Coeff33,Coeff34,Coeff35,Coeff36,Coeff37,Coeff38,Coeff39,Coeff40,Coeff41,Coeff42,Coeff43,Coeff44,Coeff45,Coeff46,Coeff47,Coeff48,Coeff49,Coeff50,Coeff51,Coeff52,Coeff53,Coeff54,Coeff55,Coeff56,Coeff57,Coeff58,Coeff59,Coeff60,Coeff61,Coeff62,Coeff63,Coeff64,Coeff65,Coeff66,Coeff67,Coeff68,Coeff69,Coeff70,Coeff71,Coeff72,Coeff73,Coeff74,Coeff75,Coeff76,Coeff77,Coeff78,Coeff79,Coeff80
samw_F_L_oly_4X_12,Female,0.85756714,0,-0.340483489,0,561.7287692,3.55E-14,7.11E-14,-335.0037783,2.674319465,-0.891740079,6.856280258,4.207672504,31.79479005,3.016875965,0.849540057,-30.00143586,2.194679611,-1.633571588,-2.440899255,-4.366350847,7.381896561,0.884145884,2.534018441,-1.006967882,0.629098888,0.13197085,-1.836481833,-1.874466413,3.42521414,-0.379885405,2.662806897,-1.502566458,-0.047468944,0.160717462,-2.857808875,0.960946474,1.184578392,-0.921901185,0.65582804,-0.520402772,0.42025716,0.825400959,0.619311121,1.316222405,0.362831751,-1.210664825,0.028270442,-1.083064738,0.006634431,0.358569982,0.343954595,-0.327373889,-0.13821958,-0.642415355,-0.284204352,-0.10735293,-0.041086201,0.598884918,-0.0651164,-0.28224308,-0.067681282,-0.43737705,0.206494441,-0.668474017,0.081010903,0.50784378,-0.576417788,0.119688091,-0.165009447,-0.352392012,-0.249453691,-0.239200194,0.311786666,0.373321059,0.11669975,0.747385213,-0.063189186,-0.323190221,0.12392348,-0.104425287
samw_F_L_oly_4X_13,Female,3.486709161,0,2.218418095,0,557.5130327,4.26E-14,6.93E-14,-333.892149,4.858635036,2.936293472,2.498150902,2.684532273,32.53529833,2.402057454,1.894313133,-29.33122112,3.080385905,-1.928648082,-2.207354949,-3.052254672,7.794476299,0.954500181,1.980746661,-1.162698882,0.820504975,-0.079467621,-1.214603943,-0.972875902,3.085083885,-0.502738435,3.643114995,-1.942406978,0.222121707,0.545270736,-2.665464203,0.216882989,0.758846564,-1.089633943,0.225876027,-1.036947658,0.841442269,0.955877193,0.357961349,1.64858119,0.111043243,-0.892869084,-0.22241295,-1.139974649,0.380289875,0.467917355,-0.187524,-0.338575033,0.105783799,-0.437593509,-0.69711483,0.319803923,0.283766865,0.78068162,0.017030622,0.595510686,0.149471108,-0.845890119,0.832837141,-0.610460399,0.350431107,0.629152963,0.158395845,0.060341598,-0.313390594,-0.702839375,-0.429961625,-0.497521904,0.601413996,0.177373754,0.484011729,0.269491244,-0.466953711,-0.424268585,-0.251409875,-0.297182694
samw_F_L_oly_4X_14,Female,1.07590908,0,0.702121567,0,544.766751,4.09E-14,7.11E-14,-325.8964022,3.136241671,1.148783002,1.581507618,4.806445902,31.48699014,1.650811502,0.63078064,-28.80569717,1.989734689,-0.718289794,-1.536429689,-3.086446504,7.645695736,0.242328867,2.334428804,-1.730483315,0.368450605,0.369695578,-0.929945746,-0.885204388,2.749569941,-0.757037068,2.69827083,-1.977837795,0.051438741,0.796781739,-2.20753328,0.880271134,0.700676052,-1.002320111,0.097069088,-0.704853283,0.813405595,1.316590058,0.710409536,1.298072725,0.126637451,-0.813098251,-0.688845791,-1.109521364,0.613424009,0.749223722,0.077439095,-0.12920062,-0.119092201,-0.32703027,-0.557202001,0.070600557,0.546076563,0.692208618,0.160389872,-0.082292309,-0.15901975,-0.446654302,0.136084901,-0.425980063,0.325740502,0.538828086,-0.163099787,0.031644198,-0.23295696,-0.268586379,-0.231298901,0.040350763,0.524520427,0.240056421,0.403487519,0.421792462,-0.188492395,-0.090999384,-0.167491506,-0.144265825
samw_F_L_oly_4X_16,Female,2.004229964,0,1.504917687,0,550.0865477,-7.11E-14,-1.28E-13,-328.0454311,5.349985044,1.363799329,0.012313422,3.894022987,32.15110938,1.161238986,1.576287435,-28.44864576,3.300666584,-0.889434216,-2.433729039,-3.726386152,7.49114754,0.264093166,1.782709218,-1.292293,1.137238537,0.455348393,-1.243761064,-1.456881039,2.882937106,-1.523411347,3.096465029,-1.323710982,0.047605519,0.872970945,-2.198812542,0.174316484,0.684771579,-1.467741011,0.208439646,-0.431515099,0.779166859,1.45930942,0.326727792,1.418945678,0.093867138,-1.3968343,-0.268072963,-0.932795706,0.616511025,1.159688397,-0.043715807,0.019948421,0.128245417,-0.79610114,-0.62382804,0.228117621,0.417671579,0.920956034,0.53761405,0.043004973,-0.101117676,-0.854152148,0.341404194,-0.521231109,0.453129909,0.759605364,-0.104312064,-0.149450077,-0.156975576,-0.728248284,-0.261964,0.002126736,0.471069484,0.522471016,0.065802642,0.327095762,-0.138332974,-0.177627877,-0.294526343,-0.120431618
samw_F_L_oly_4X_17,Female,1.193222831,0,0.059286994,0,530.571996,1.42E-13,2.31E-13,-318.9295053,3.587511319,-1.09829725,1.472733801,3.201030145,31.47357094,1.633935738,0.34692355,-27.57619776,2.334732495,-0.903675106,-2.087680662,-3.794730426,7.180628781,-0.044002766,2.319105097,-1.413365848,0.143805106,-0.223142409,-1.157315095,-1.296077115,3.20407783,-0.960481946,2.661465111,-1.852611556,-0.282321659,0.338682282,-2.171124008,0.610520459,0.866654315,-0.982904554,0.153042103,-0.991195829,0.163332707,0.931464543,0.41332527,1.426966448,0.454052541,-0.984946193,-0.395954847,-1.282872582,0.224928959,0.565709591,0.138630741,-0.04122401,-0.065972727,-0.517042847,-0.366919954,0.075163053,0.165989685,0.450046858,0.276811597,0.049734501,-0.013041782,-0.525633609,0.204305797,-0.520094998,0.105983793,0.313749507,-0.301069028,0.000343078,-0.268071725,-0.358656224,-0.107927361,-0.290922229,0.18263775,0.19284572,0.343482488,0.408455781,-0.287984931,-0.193112278,-0.322047313,-0.338585432
samw_F_L_oly_4X_18,Female,2.158697293,0,1.10296882,0,555.1104139,7.64E-14,1.28E-13,-330.8949644,3.659930393,1.692673974,1.317948439,4.156492484,33.85083413,2.270214094,0.699363066,-29.333752,2.922742179,-0.118925608,-1.998892731,-3.723066171,7.932414955,0.307090316,2.403483762,-1.292684464,0.44671231,-0.030975642,-0.838508019,-1.204091429,3.081445028,-0.653325281,3.367422213,-2.279274016,-0.080449033,0.912486991,-2.195279833,0.843879163,0.940343939,-1.204296467,-0.217369847,-0.755237123,0.653500792,1.061581757,0.436490378,1.313505114,0.32958353,-0.809695036,-0.100009636,-1.00089831,0.403735708,0.629024056,0.153995715,-0.066107026,0.00551927,-0.639637904,-0.718992923,0.209021242,0.444993993,0.624826989,-0.001732529,-0.012163807,0.371052151,-0.463797605,0.539923043,-0.423872881,0.243154127,0.233652898,-0.090354573,0.129250499,-0.292524073,-0.423888631,-0.549263317,-0.565612517,0.367684999,0.299242788,0.377225701,0.2070669,0.083224066,-0.011293781,0.064327247,0.033741178
samw_F_L_oly_4X_19,Female,2.326886685,0,0.25744694,0,560.2027921,1.14E-13,1.78E-13,-337.7969144,5.000693802,-2.538959526,3.143717516,5.191263814,32.49853819,2.838576263,0.738479024,-28.66417023,3.270517006,-2.79619609,-2.754089596,-4.644246379,7.74406791,0.637031278,2.448843963,-1.680118012,-0.298461167,-0.874557201,-2.327500482,-1.745729772,3.419825638,-0.597451618,3.555534694,-1.869114992,-0.718979764,0.285161792,-2.5186496,1.183797045,1.187680653,-1.365206695,0.125538131,-1.170678334,0.106258545,1.309613933,0.578834592,1.768954644,0.427573502,-1.133384307,-0.728685322,-1.225763277,0.143680274,0.684682496,0.78075461,-0.062444396,0.024590994,-0.562122362,-0.834206645,0.083779074,0.349231459,0.641302953,0.072555795,0.081410626,0.031769255,-0.343044886,0.10065036,-0.468073562,0.095583847,0.245474376,0.084837449,-0.184525735,-0.117699754,-0.025159953,-0.576363595,-0.228848763,0.128343459,0.035447803,0.183422261,0.262803576,0.215423846,0.249477384,-0.166155079,0.213620699
samw_F_L_oly_4X_20,Female,0.957790559,0,0.581792018,0,573.7224457,-6.75E-14,-1.07E-13,-342.4041438,3.783290851,0.561702639,3.504280301,4.14359304,34.19101649,2.261568654,0.52667097,-29.48648514,2.277431891,-0.862160057,-3.263304082,-3.782359195,8.656498173,-0.399689385,3.137962848,-1.395694202,0.675609299,0.161854663,-1.889452807,-0.951590292,3.036930427,-1.41154723,3.114654155,-2.489556478,-0.095354816,0.979901497,-2.366786846,1.230280386,0.543462289,-1.479794366,0.020559356,-1.047792526,1.00022284,1.653395028,0.684704366,1.546230642,0.241161168,-1.069540206,-0.560142099,-0.9095536,0.802926197,0.717885229,0.463524136,-0.309763086,-0.417742265,-0.717520355,-0.426021236,-0.039567088,0.747699448,0.75561104,0.180813586,0.303345305,-0.308620945,-0.493948909,0.042352975,-0.633394572,0.559285102,0.478339746,-0.102462293,-0.013246022,-0.25435113,-0.11385621,-0.481818864,0.108119022,0.674571484,0.213575814,0.494952226,0.421018878,-0.121362402,-0.113906127,0.028357389,-0.149559795
samw_F_L_oly_4X_21,Female,2.62465046,0,0.085695176,0,537.3019955,-2.13E-14,-3.91E-14,-321.4792824,6.680153267,-3.534885003,-0.161349569,0.893894631,29.7559687,2.848886717,1.600691143,-26.85375511,3.973737638,-3.09894148,-3.639932259,-4.830366761,7.695414823,1.924813439,3.111954942,-0.728172136,0.159923281,-0.928746158,-2.586655038,-1.389046907,3.355464911,0.269725907,3.480965554,-2.491069867,-0.907701588,0.145149179,-2.400312323,0.506289091,1.227849034,-1.06433732,0.739444417,-1.004385661,-0.017393021,1.285009124,0.444547635,1.906006686,0.854588801,-1.069293297,-0.521338682,-0.963982731,-0.066073984,1.083595935,0.113289867,-0.160013121,0.065279389,-0.841265213,-0.880880509,-0.228239258,0.183016771,0.922059325,0.514468772,-0.105706104,0.108376864,-0.691783989,0.107771388,0.014717032,0.058335401,0.551552315,-0.206028306,-0.648529642,-0.022697324,-0.351585269,-0.213870436,0.202824402,-0.071379895,0.374417073,-0.272135338,-0.02113162,0.288109335,-0.223701163,0.385157962,-0.041343436
samw_F_L_oly_4X_22,Female,4.19346902,0,1.263126901,0,552.7447593,9.24E-14,1.56E-13,-330.2980382,7.767929248,-1.248762509,0.097145136,3.490275078,30.52603141,3.135309927,2.936989678,-28.72355296,4.077618139,-2.92274052,-3.602838325,-4.500430882,7.335028356,1.535775549,3.224159297,-1.992247866,0.167936751,-0.839058252,-1.688767868,-0.579878654,3.395469544,-0.354295502,3.062112597,-2.645637243,-0.541762639,0.094340629,-2.074401393,1.043644318,1.166195239,-1.071485137,-0.114699686,-0.663912354,0.011289136,1.40002367,0.698903364,1.436186701,0.651786375,-1.292343544,-0.436309615,-1.228235486,0.218143516,0.813268558,0.117462629,-0.137766617,-0.122261359,-0.701805957,-0.697049601,-0.000459316,0.465088589,0.79377178,0.393640177,0.146674025,-0.204345847,-0.48880033,0.022706431,-0.521655062,0.412480692,0.112778638,-0.015158975,-0.12383205,-0.200774937,0.10713145,-0.549193492,0.208702756,0.237056387,-0.167224179,0.254929278,0.046153726,0.344821358,0.278204334,0.129075122,-0.073907109
samw_F_L_oly_4X_23,Female,2.286516985,0,1.440424686,0,535.2568854,5.33E-14,8.17E-14,-319.9442702,5.000688915,-0.314964763,-0.316682028,3.322725349,30.47680026,2.574693743,1.784996226,-27.96148526,2.489612068,-1.738135683,-2.601344566,-3.340151922,7.380238678,0.482366803,1.762632442,-1.751464226,0.042801982,-0.573287911,-0.911216988,-0.916782147,3.431440838,-0.255605197,2.869015688,-1.761798058,-0.623476524,0.26652677,-2.261046844,0.774367802,1.140627997,-1.18005726,0.279446706,-0.772668792,0.265957841,1.341020721,0.535694439,1.460281883,0.590430722,-0.979740656,-0.411922284,-1.122431229,0.204468778,0.85904912,0.411631443,-0.081909557,-0.130397002,-0.576622351,-0.718941143,0.004144882,0.401256397,0.602355761,0.421698141,0.139858,-0.031344116,-0.423487938,0.010771972,-0.248015438,0.2396604,0.363673716,-0.265016687,-0.28565324,-0.261395755,-0.211332634,-0.222479883,-0.071344708,0.314269008,0.134812925,0.097433339,0.210668396,-0.025034175,-0.072886135,0.146030214,-0.006523896
samw_F_L_oly_4X_26,Female,0.210221948,0,0.559301872,0,538.1249329,-7.11E-15,-1.42E-14,-320.8650011,3.704408851,1.027584576,1.525971502,2.939228817,31.89259946,1.900594486,0.578322495,-26.61396559,1.432619566,-0.394270208,-1.579845401,-4.878970018,8.033828893,-0.530440224,2.465135124,-1.278189504,0.012115626,0.700032651,-1.622301074,-0.496236517,3.009150875,-1.268728526,3.204002246,-2.425844041,0.101092233,1.004840522,-2.086782516,1.190664785,0.426180953,-1.203039622,-0.106526218,-1.14766509,0.887584807,1.318829451,0.677751644,1.142986623,0.067128012,-0.913878237,-0.356272963,-0.55364652,0.46673166,0.623090099,-0.096346618,-0.289004343,-0.058072731,-0.516480129,-0.223798822,0.169865812,0.578280981,0.73876218,-0.167785929,0.250516039,-0.175342709,-0.632894211,0.243008399,-0.793646191,0.448985544,0.528990295,0.043378334,0.027209452,-0.519826818,-0.352643362,-0.480410251,-0.265862423,0.451338648,0.187937592,0.541840513,0.087670569,-0.301941502,-0.105747809,-0.145833033,0.018401016
samw_F_L_oly_4X_27,Female,0.256368668,0,0.117294065,0,539.698313,1.14E-13,1.92E-13,-319.8050079,3.398358462,-0.34285707,3.895350728,5.203902804,32.39951399,1.531156159,1.756546716,-28.17256437,2.093391245,-1.597178732,-1.253368593,-3.972081765,8.006715266,-0.638050769,1.772165793,-2.25159415,0.297888568,-0.156835853,-1.2788316,-1.255739502,3.065107659,-0.999584946,2.603170602,-1.788575042,-0.276926813,0.335335229,-2.383696243,0.520367357,0.856161791,-1.139462485,0.159748096,-0.802774428,0.478467161,1.189467087,0.370785633,1.420171129,0.263514131,-1.009610312,-0.603151754,-1.123082439,0.280943606,0.591597255,0.386171829,-0.193619849,-0.168124117,-0.356650872,-0.714170935,0.172374405,0.244242319,0.560402144,0.060309843,-0.097582252,0.007878113,-0.453516163,0.271481546,-0.320227791,0.050916199,0.454746608,-0.217460497,0.05199516,-0.168066646,-0.27998172,-0.260203412,-0.328101255,0.242228403,0.295758282,0.37484642,0.349939326,-0.129740075,-0.145587648,-0.139773071,-0.243308345
samw_F_L_oly_4X_28,Female,2.315220429,0,0.682772149,0,535.2521264,-1.08E-13,-1.85E-13,-319.9731547,3.29727981,0.386653402,2.977711979,3.931587633,31.47097965,1.303428713,1.425199695,-28.50945734,1.974922017,-1.70970175,-1.510539707,-2.804557491,7.7446178,0.287579143,1.503883764,-1.826364823,-0.034771561,-0.091073981,-0.573368865,-0.868511784,3.289529817,-0.553183724,2.270570645,-1.655258742,-0.311246013,0.172621076,-2.35496968,0.688326343,0.943830617,-1.192947751,0.269129797,-0.443392145,0.339467644,1.230829349,0.347148191,1.439240465,0.492148912,-1.044683706,-0.478926851,-1.064130118,0.527172671,0.440027955,0.203336711,0.11072381,0.008039372,-0.626910749,-0.623739252,0.270229648,0.352334849,0.393877144,0.306677335,-0.01724171,0.216778267,-0.496414785,0.193809721,-0.431077137,0.306017255,0.269246035,-0.348300409,0.00743396,-0.032102129,-0.452297026,-0.092043896,-0.133672419,0.247561973,0.169041675,0.358888444,0.166187578,-0.003474415,-0.153670037,-0.183628202,-0.454631367
samw_F_L_oly_4X_29,Female,0.226267418,0,1.262175041,0,602.9662069,2.40E-14,5.15E-14,-318.2578214,24.10457053,2.016769142,-21.29416889,-33.38784459,32.0189774,0.916722043,21.07427828,-5.094142269,3.830244304,3.140611438,-15.58776783,-21.54300572,12.4719965,-3.750876879,11.68796065,2.266050951,-2.320245443,5.110936103,-8.81306197,-0.683174099,6.40237341,-3.492680837,7.0945926,-5.075726155,-1.826726546,2.508955093,-2.47020249,4.213697957,3.157025151,-1.206162715,0.714126755,-5.710991998,-1.958759273,-0.228863841,-1.535274267,4.892123703,2.35090471,0.909711778,1.031793427,-3.964275143,-1.27128068,-0.492566259,-0.257096104,4.051131784,1.057832093,0.022585314,-0.009160985,-4.265038787,-0.232076411,-0.08318204,0.598350795,2.936445046,-0.108660891,-0.107550749,-1.472785217,-1.840904234,0.42050397,0.183914368,1.388371434,0.8065323,-0.184272351,-0.397756042,-0.607501947,-0.229040405,0.213208677,0.441661947,0.564391805,-0.818343836,-0.165672536,-0.750111927,-0.411850516,0.469696784
samw_F_L_oly_4X_30,Female,-0.530523991,0,-1.224278927,0,574.1294491,4.71E-14,5.33E-14,-325.5140109,-15.53001591,-0.560636749,25.52971425,18.64380824,22.46268279,4.996913306,18.67979528,-25.27081659,-7.148785972,-1.059852659,9.976642209,-1.984482943,0.784161789,2.603906583,9.840279581,-4.951509856,-5.896396245,-0.709445333,1.708211761,-6.612959506,-1.298432726,0.299527771,1.623117622,-4.563605538,-5.173247773,-0.262082199,-6.050258182,-2.0626001,-2.014757862,-0.64380216,-2.031306415,-1.073112799,-3.82949714,1.073262941,-3.323275453,2.223994293,-2.270901172,-0.750737639,-2.242269541,1.12867455,-3.266070465,1.243378541,-0.098738737,3.621156315,-1.922872688,0.295941595,0.550935893,2.839768786,-2.436613818,1.410736507,2.579173306,1.672164902,-1.393465593,0.529329384,2.272416215,0.721816108,-1.986912653,1.631104559,1.67360305,-0.138335548,-0.846134708,0.907270744,1.662306989,-0.897140141,-0.957328816,1.920957744,0.57228384,-1.083913305,-0.39090084,1.223182563,-0.298562164,-1.570358946
samw_F_L_oly_4X_31,Female,1.758530635,0,1.055657389,0,556.3061137,-3.55E-15,-7.11E-15,-330.6471884,3.842495016,1.036004008,3.027696716,4.331958122,34.07638494,1.76819095,0.020874601,-29.80002579,2.271311162,-1.255095338,-1.778713723,-3.18816122,8.468332063,-0.27249141,2.408151023,-1.408095675,0.192556926,0.221024082,-0.960862942,-1.270763601,3.415498593,-1.271660045,2.847434731,-2.897083967,0.076563206,0.488490956,-2.305210861,1.361721023,0.546098003,-1.283158146,-0.196655129,-0.815510784,0.611743199,1.120351471,1.095023622,1.234058867,0.27698201,-0.703433805,-0.781634586,-1.013244217,0.318283272,0.236308276,0.102515471,-0.332280058,-0.144087856,-0.304207559,-0.410395885,0.261331862,0.273231356,0.595071367,0.140245697,0.007193713,-0.131210423,-0.527655306,0.203960069,-0.809425079,0.185058504,0.446587267,-0.26552378,-0.011807552,-0.360677789,-0.275071465,-0.589848862,-0.091083203,0.277492291,0.14172125,0.765158435,0.246716216,-0.223450601,0.007668203,-0.268052568,-0.16986825
samw_F_L_oly_4X_34,Female,0.489878843,0,0.108217095,0,544.860487,1.21E-13,2.06E-13,-322.3369656,3.733646991,0.504828977,2.805281665,3.823536223,32.50939101,2.051504446,1.025116044,-28.67006844,2.596212654,-0.768462443,-2.313993559,-3.416995548,7.452495248,-0.669021295,3.129816327,-1.843896125,0.861756137,0.701625096,-1.536111034,-1.190233542,2.612286276,-1.323151395,2.753878126,-2.324136721,0.328670777,0.770571383,-2.051688861,1.241599699,0.330798531,-1.18199657,-0.042981143,-0.749372953,0.993636972,1.177341718,0.604831121,1.259557763,-0.107972125,-0.903215274,-0.804014836,-0.970226145,0.664832085,0.629039081,0.174840847,-0.146183913,-0.353462655,-0.349286498,-0.468071114,0.296558266,0.495086485,0.547741742,0.220133579,-0.053376765,-0.289842318,-0.35588546,0.115535058,-0.620883053,0.399266393,0.299493062,0.051158936,0.141944445,-0.452232126,-0.149171507,-0.317596992,-0.166060643,0.384732813,0.031328503,0.485375254,0.061969761,-0.2504451,0.117219402,-0.304302099,-0.03949389
samw_F_L_oly_4X_35,Female,-1.19234058,0,0.261758876,0,527.7893659,1.10E-13,1.78E-13,-318.5759598,4.028100119,0.243158051,4.669306488,3.35512135,31.27685177,1.352645192,-0.478558281,-27.54275505,1.556591742,-1.154499551,-0.740927516,-3.936800586,8.080615181,-0.217825477,1.291413887,-0.789896745,0.05472509,-0.413024641,-1.263099828,-1.875162926,3.250187245,-0.476751657,2.586402393,-1.675193398,-0.500583025,0.433014889,-2.636284183,0.589096231,0.781581325,-0.687229492,0.620271094,-0.906403412,0.453408243,1.101484944,0.114742797,1.371392324,0.140238062,-0.82198552,-0.226267443,-1.246224527,0.248050466,0.865584564,-0.091334405,-0.131120335,-0.075326541,-0.376910398,-0.108090638,0.155322563,0.097519872,0.759316605,-0.022195384,-0.076900632,0.062927758,-0.625707582,0.238291407,-0.469541632,0.125891008,0.627070193,-0.078570898,0.231364736,-0.217508048,-0.458627036,-0.369270555,-0.397727208,0.376023721,0.531420049,0.33761549,0.490177546,-0.268555759,-0.425371665,-0.268283536,-0.384804863
samw_F_L_oly_4X_36,Female,4.367957635,0,0.43281856,0,586.7179205,-3.55E-14,-4.97E-14,-352.3616216,7.035455083,0.809982632,3.632198871,4.549958942,34.60756435,2.363025101,-0.097479396,-28.91125535,4.133299429,-0.935020275,-1.578254917,-5.039215935,8.021687505,-0.865978315,1.899439046,-1.697308596,0.172402334,0.247958227,-0.890750913,-0.886919899,4.270513821,-0.846731694,2.694559479,-2.692665433,-0.639989915,0.302555248,-1.846626404,1.641718531,1.484691139,-0.805568472,-0.391795509,-1.75813603,0.114879475,0.609399166,1.02682938,2.318151476,0.367316195,-0.411866331,-0.38595038,-1.720994856,0.817018117,0.265927822,0.035491525,0.071528459,-0.579062825,-0.176776312,-0.365100626,0.19697524,0.9447692,0.404729051,-0.225870543,-0.448578159,-0.634908471,-0.4654762,0.631432005,-0.043528803,0.479776218,0.698480345,-0.467699648,-0.780056442,-0.233284883,-0.547554176,-0.172651414,0.568493314,0.009755085,0.514183012,0.371766921,-0.186500249,0.29904589,-0.524543467,-0.155976569,0.237587234
samw_F_L_oly_4X_37,Female,2.197416854,0,-0.061633077,0,578.0212801,0,7.11E-15,-345.8871148,5.473246536,-2.202741516,3.236460273,4.603803061,34.12190277,2.992894975,0.979906219,-28.77294094,3.539593271,-2.040224845,-3.186662472,-4.73845262,7.856786129,0.235720448,3.176918212,-1.081389395,0.584683567,-0.259869609,-2.016096866,-1.614109009,3.731331273,-0.704672768,3.704448107,-1.668618907,-0.441268072,0.495210933,-2.377681268,0.910451429,1.26487301,-1.100926037,0.247158426,-1.310002829,0.318387197,1.309846379,0.697156597,1.546477226,0.66027157,-1.122875374,-0.535881235,-1.114058922,0.136687315,0.897669746,0.269390321,-0.314786587,0.139877998,-0.692338372,-0.65482582,0.184035109,0.153309054,0.826682802,0.132278987,-0.00603204,0.176450722,-0.702180954,0.104124447,-0.356661959,0.018565507,0.485480252,-0.134739064,-0.182231427,0.043351394,-0.426411828,-0.266283833,-0.022888325,-0.052206405,0.388069686,0.200033713,0.317141074,0.148846522,-0.367416072,0.019653395,-0.094293482
samw_F_L_oly_4X_38,Female,2.944676261,0,0.288401363,0,574.1659117,-1.39E-13,-2.27E-13,-341.294218,6.778684732,-1.81078913,1.045499725,4.001277286,33.30701704,2.464295883,2.482615304,-28.64114592,4.458686523,-2.170945393,-3.378875166,-4.681153553,8.014020524,0.703302306,2.957008026,-1.721674618,0.836714551,-0.852042736,-2.116647538,-1.426750076,3.577065606,-0.342829915,3.505778067,-2.40216097,-0.274139237,-0.010782487,-2.590663968,1.050242763,1.249156114,-0.930147947,0.318211699,-1.452864534,0.123643733,1.302106429,0.540908026,1.693431198,0.524141167,-1.278358461,-0.551970466,-1.457779567,0.085961853,0.838936466,0.607877849,-0.143524668,-0.149588747,-0.798287106,-0.889852861,0.108421872,0.221670276,0.799822002,0.176835486,-0.148280127,-0.081536514,-0.667667178,0.104264909,-0.145011583,0.044612192,0.497990009,-0.192629341,-0.250362423,-0.187290896,-0.400723573,-0.285887924,-0.004541285,0.067373394,0.255267538,0.147232705,0.209644381,0.089349774,-0.148489009,0.064595181,0.014363796
samw_F_L_oly_4X_39,Female,1.977561549,0,0.60347912,0,565.4740151,-1.35E-13,-2.27E-13,-338.2793409,4.958810547,-1.181591518,2.228084118,4.491948516,32.69088276,2.565238752,1.818071921,-30.20631129,2.800453738,-1.948993384,-3.00812357,-3.823109435,7.660090606,0.110758814,2.763154288,-1.659029411,0.508095923,-0.333574321,-1.26612504,-1.32390394,3.148835574,-0.522836525,2.688049842,-2.322236517,-0.305350384,0.133167901,-1.985361247,1.032803363,0.666613691,-0.953587981,-0.026891939,-0.922826313,0.62708624,0.988587758,0.696790077,1.464453598,0.272736374,-0.803649106,-0.500295839,-0.966000353,0.507434704,0.507858051,0.206715141,-0.186715688,-0.136289894,-0.423391804,-0.640817862,0.149796259,0.440066205,0.49566052,0.092968199,-0.079742331,0.148017508,-0.37129507,0.227258875,-0.405464235,0.213645652,0.31739688,-0.314036513,-0.053685121,-0.038616199,-0.255166523,-0.433801894,-0.282181662,0.24701377,0.161818719,0.350529232,0.282982104,0.131751888,-0.033310759,-0.071764747,-0.170745587
samw_F_L_oly_4X_40,Female,2.742814608,0,1.552107015,0,568.6022293,-6.75E-14,-1.10E-13,-335.4798838,4.721109106,1.675642186,0.337277382,4.433228274,34.70684634,1.277011543,1.230636347,-30.3311054,2.440577683,-0.965711521,-1.136413258,-3.759138039,8.427384543,0.201118275,2.125413172,-2.224925301,0.625579996,-0.357915706,-1.466327092,-0.46322014,3.327737648,-1.008216163,2.507625823,-2.588480408,0.154714954,0.367592796,-2.318273191,1.300230072,0.833581777,-0.730646421,-0.266354926,-0.947145503,0.653075399,0.778299598,0.888694498,1.305158446,0.305148025,-0.675676928,-0.587921428,-1.111633506,0.348253825,0.451136881,0.14703382,-0.404550641,0.069634676,-0.390534408,-0.392660281,0.11121983,0.075714624,0.672094412,0.300873835,-0.225791458,-0.002333988,-0.495414422,0.087668028,-0.707487218,0.162730977,0.487364803,0.01562487,-0.057579923,-0.385615715,-0.389662374,-0.375721377,-0.131973166,0.252085093,0.339251102,0.481114446,0.296383953,-0.161891395,-0.084324342,-0.165146774,0.023643536
samw_F_L_oly_4X_41,Female,3.39306475,0,0.911821965,0,556.6647659,1.51E-13,2.56E-13,-334.9360854,6.588230448,-1.714885816,0.568896866,4.758869146,31.66106015,2.860294751,1.912338448,-27.92794464,4.471626725,-2.376518465,-3.394416875,-5.548734887,7.573052666,1.911390696,2.923647645,-0.693975031,-0.091296417,-1.565186415,-1.528866731,-1.201130851,3.989517108,0.091472876,4.235732303,-2.421870142,-0.734816638,-0.01809269,-2.951676583,0.467350792,1.46420054,-0.831998381,-0.244662699,-1.396170899,-0.527982666,1.483448258,0.260076136,2.019110093,1.087403206,-1.24651399,-0.019623827,-0.953168855,-0.015921806,1.138613449,0.479373047,0.052596656,0.191993288,-0.934800755,-0.781262951,-0.570539191,0.101724003,1.2143086,0.177800083,0.186152517,-0.040043932,-0.870277284,-0.005444419,-0.493214277,0.388597319,0.5534533,0.176061544,0.039033761,-0.356435685,-0.27547546,-0.799354778,-0.288093313,0.38845198,0.232394631,0.368488799,0.16448379,-0.203190795,0.106022939,-0.008832761,0.199326701
